时间戳,栋舍编号,温度,湿度,氨气浓度(ppm),CO2浓度(ppm),光照强度(lux),噪声(dB),通风能耗kWh,加热能耗kWh,降温能耗kWh
2026-06-17 11:41:50,3号栋,26.91,59.15,32.87,3836.99,8635.54,60.93,67.21,0,23.58
2026-06-17 11:56:50,3号栋,26.51,64.02,31.75,3575.42,8544.09,58.48,58.81,0,26.26
2026-06-17 12:11:50,3号栋,26.14,64.03,33.07,3433.63,9144.57,57.71,60.45,0,29.51
2026-06-17 12:26:50,3号栋,26.79,65.75,30.25,3526.63,8695.13,61.6,46.88,0,27.49
2026-06-17 12:41:50,3号栋,27.73,62.23,31.51,4114.71,9199.59,58.1,61.04,0,26.38
2026-06-17 12:56:50,3号栋,27.64,62.89,33.38,3930.88,8869.31,57.62,63.3,0,28.29
2026-06-17 13:11:50,3号栋,27.02,64.01,30.79,3718.28,8926.41,61.12,56.83,0,16.47
2026-06-17 13:26:50,3号栋,27.17,63.72,32.02,3560.24,8405.82,60.5,65.0,0,33.34
2026-06-17 13:41:50,3号栋,27.85,59.85,34.68,3694.64,8055.54,59.15,73.52,0,32.78
2026-06-17 13:56:50,3号栋,26.2,61.42,29.41,3786.65,9360.03,57.4,56.04,0,38.46
2026-06-17 14:11:50,3号栋,26.31,59.58,28.77,3758.69,8825.66,58.14,63.21,0,44.84
2026-06-17 14:26:50,3号栋,26.25,57.84,32.04,3666.2,8316.07,60.82,71.52,0,14.84
2026-06-17 14:41:50,3号栋,26.41,66.38,32.3,3823.51,9257.53,59.55,71.17,0,38.57
2026-06-17 14:56:50,3号栋,27.01,61.1,31.47,3570.61,8677.49,57.18,55.6,0,31.76
2026-06-17 15:11:50,3号栋,25.95,60.74,30.8,3768.74,8664.91,58.59,76.33,0,39.41
2026-06-17 15:26:50,3号栋,26.67,62.05,31.77,3925.69,8802.07,62.18,63.75,0,37.79
2026-06-17 15:41:50,3号栋,27.09,60.5,30.49,3691.49,8640.08,61.34,61.24,0,22.12
2026-06-17 15:56:50,3号栋,26.54,59.91,13.15,1935.51,8353.47,62.24,63.66,0,34.78
2026-06-17 16:11:50,3号栋,26.6,58.66,17.17,2185.97,7846.71,58.55,55.12,0,34.32
2026-06-17 16:26:50,3号栋,26.83,63.47,15.11,1920.09,6722.65,62.15,53.87,0,31.06
2026-06-17 16:41:50,3号栋,26.67,58.52,19.11,2137.56,6989.39,59.02,56.11,0,36.86
2026-06-17 16:56:50,3号栋,25.68,57.92,15.69,1916.98,7665.84,57.14,57.96,0,32.83
2026-06-17 17:11:50,3号栋,25.42,62.25,17.49,1956.7,6801.8,52.85,65.18,0,28.43
2026-06-17 17:26:50,3号栋,25.03,62.38,18.47,2093.08,6361.59,59.84,49.16,0,24.78
2026-06-17 17:41:50,3号栋,26.14,61.87,12.37,1828.89,6915.04,61.24,46.89,0,35.87
2026-06-17 17:56:50,3号栋,26.19,65.52,16.79,2289.65,5767.4,63.71,57.34,0,24.91
2026-06-17 18:11:50,3号栋,24.88,64.77,20.54,2213.37,6549.99,59.6,52.06,0,41.81
2026-06-17 18:26:50,3号栋,24.7,64.82,18.73,2311.09,6965.43,63.98,60.6,0,23.53
2026-06-17 18:41:50,3号栋,24.08,66.23,15.25,2415.29,5680.32,62.59,55.04,0,20.47
2026-06-17 18:56:50,3号栋,24.9,60.68,17.32,2178.01,6364.8,58.93,55.8,0,25.33
2026-06-17 19:11:50,3号栋,25.51,62.2,12.16,2084.24,5316.33,63.2,73.04,0,23.65
2026-06-17 19:26:50,3号栋,25.7,61.68,18.62,1957.28,4068.81,56.7,30.35,0,48.29
2026-06-17 19:41:50,3号栋,24.6,59.9,17.03,2226.15,5578.36,61.93,59.4,0,22.96
2026-06-17 19:56:50,3号栋,24.9,63.35,16.33,2623.8,5048.98,57.71,66.63,0,24.6
2026-06-17 20:11:50,3号栋,24.26,60.08,15.33,2566.45,4335.42,57.92,73.83,0,21.59
2026-06-17 20:26:50,3号栋,23.66,62.9,18.01,2432.38,4164.6,60.71,57.17,0,25.15
2026-06-17 20:41:50,3号栋,24.61,60.65,16.68,2219.4,4002.83,61.45,67.91,0,14.11
2026-06-17 20:56:50,3号栋,24.15,60.2,18.32,1899.2,4359.97,60.24,62.62,0,36.1
2026-06-17 21:11:50,3号栋,22.83,65.05,17.18,2460.23,4348.73,59.49,48.57,0,25.49
2026-06-17 21:26:50,3号栋,24.39,64.52,14.89,1624.62,3805.27,58.94,59.7,0,34.23
2026-06-17 21:41:50,3号栋,24.03,63.73,17.02,1828.13,3741.01,64.12,65.76,0,32.94
2026-06-17 21:56:50,3号栋,23.77,62.58,11.36,2140.38,3892.67,62.08,62.36,0,16.83
2026-06-17 22:11:50,3号栋,23.49,60.14,13.69,2021.45,3702.06,62.03,66.57,0,35.06
2026-06-17 22:26:50,3号栋,23.51,61.95,17.52,1704.53,3486.35,57.42,73.38,0,28.82
2026-06-17 22:41:50,3号栋,23.29,58.74,18.16,2313.75,3709.28,57.89,53.91,0,31.79
2026-06-17 22:56:50,3号栋,22.93,62.62,11.81,2090.78,4329.19,60.39,63.13,0,45.88
2026-06-17 23:11:50,3号栋,21.91,60.11,15.33,2359.95,3566.39,57.78,70.93,0,26.77
2026-06-17 23:26:50,3号栋,23.68,59.68,15.88,2090.25,3656.58,58.47,61.42,0,34.05
2026-06-17 23:41:50,3号栋,23.35,63.52,16.55,2104.63,2953.71,59.56,64.17,0,28.82
2026-06-17 23:56:50,3号栋,23.09,58.71,17.46,2224.51,3629.5,59.51,44.16,0,27.13
2026-06-18 00:11:50,3号栋,22.91,63.23,11.99,2196.52,3282.31,58.19,62.2,0,24.98
2026-06-18 00:26:50,3号栋,22.64,60.93,14.71,2325.01,2658.0,57.71,79.0,0,37.69
2026-06-18 00:41:50,3号栋,22.08,60.22,16.61,2253.04,2280.23,61.83,69.29,0,33.86
2026-06-18 00:56:50,3号栋,23.69,62.65,17.03,2499.82,3576.08,57.83,68.17,0,24.69
2026-06-18 01:11:50,3号栋,23.33,62.7,13.36,2163.92,3261.19,58.64,64.81,0,36.45
2026-06-18 01:26:50,3号栋,23.06,62.19,18.9,2282.92,3228.98,57.6,68.24,0,32.64
2026-06-18 01:41:50,3号栋,23.72,61.84,12.5,1848.26,3496.4,58.37,66.23,0,30.91
2026-06-18 01:56:50,3号栋,22.99,61.55,14.4,2185.13,2836.32,58.77,58.26,0,28.19
2026-06-18 02:11:50,3号栋,23.74,61.49,18.18,2495.86,3858.28,60.58,65.14,0,36.92
2026-06-18 02:26:50,3号栋,23.32,63.71,17.36,2116.32,3878.73,59.7,60.6,0,26.19
2026-06-18 02:41:50,3号栋,23.36,63.74,17.91,2258.96,3730.63,62.06,60.18,0,21.08
2026-06-18 02:56:50,3号栋,23.93,60.69,14.75,1829.05,3716.45,56.27,54.46,0,34.71
2026-06-18 03:11:50,3号栋,23.95,60.44,15.86,2013.77,3637.42,60.05,56.96,0,28.05
2026-06-18 03:26:50,3号栋,22.86,64.01,17.15,2346.87,4556.83,57.86,57.85,0,14.84
2026-06-18 03:41:50,3号栋,25.16,61.45,18.21,1940.65,4409.81,63.23,61.98,0,22.24
2026-06-18 03:56:50,3号栋,23.52,57.29,16.05,2352.48,3893.73,58.94,67.04,0,34.83
2026-06-18 04:11:50,3号栋,23.18,61.92,21.0,1921.28,4495.5,63.4,72.63,0,25.89
2026-06-18 04:26:50,3号栋,24.11,61.74,14.63,2173.43,4398.23,59.74,54.57,0,19.79
2026-06-18 04:41:50,3号栋,23.99,65.18,16.29,2121.97,4915.25,59.2,80.67,0,29.97
2026-06-18 04:56:50,3号栋,24.36,60.24,17.13,2243.3,4509.96,58.51,55.8,0,32.26
2026-06-18 05:11:50,3号栋,24.8,61.49,16.7,2180.7,5317.16,59.11,62.58,0,51.58
2026-06-18 05:26:50,3号栋,24.65,63.04,17.0,2135.72,5914.89,58.93,72.87,0,27.33
2026-06-18 05:41:50,3号栋,24.01,62.48,13.92,2295.41,4670.82,58.88,47.69,0,52.59
2026-06-18 05:56:50,3号栋,23.66,61.76,18.42,2395.56,5693.57,58.88,75.34,0,37.31
2026-06-18 06:11:50,3号栋,25.11,62.23,15.52,2006.35,6669.52,62.14,53.72,0,29.0
2026-06-18 06:26:50,3号栋,24.94,61.68,16.26,2377.66,5677.34,57.82,74.83,0,26.3
2026-06-18 06:41:50,3号栋,24.38,60.78,15.47,2499.28,6513.36,61.81,70.39,0,37.57
2026-06-18 06:56:50,3号栋,24.66,61.35,14.15,2146.19,6393.0,59.78,75.45,0,20.87
2026-06-18 07:11:50,3号栋,25.78,59.25,16.32,2336.35,6726.74,60.62,53.29,0,18.24
2026-06-18 07:26:50,3号栋,25.8,65.23,14.14,2432.72,6855.71,56.84,51.59,0,31.73
2026-06-18 07:41:50,3号栋,25.32,59.12,12.74,2018.94,6930.9,59.5,57.65,0,32.26
2026-06-18 07:56:50,3号栋,26.04,62.53,15.89,2373.9,6354.07,59.06,61.01,0,22.19
2026-06-18 08:11:50,3号栋,25.8,57.6,19.95,2000.8,8356.74,59.59,68.55,0,27.68
2026-06-18 08:26:50,3号栋,26.11,63.05,17.46,2343.24,7379.52,58.55,47.11,0,36.41
2026-06-18 08:41:50,3号栋,26.55,64.98,16.74,2034.99,6715.13,61.6,45.31,0,30.37
2026-06-18 08:56:50,3号栋,25.9,61.61,16.2,2215.91,6356.0,59.54,40.65,0,37.65
2026-06-18 09:11:50,3号栋,26.14,57.43,14.5,2074.27,8785.63,59.91,66.52,0,41.74
2026-06-18 09:26:50,3号栋,26.37,63.25,17.5,1930.99,8926.77,56.67,72.36,0,20.61
2026-06-18 09:41:50,3号栋,26.72,65.47,15.7,2137.01,8495.5,58.85,81.54,0,34.98
2026-06-18 09:56:50,3号栋,26.26,60.66,14.26,2062.73,8014.94,58.54,56.55,0,49.31
2026-06-18 10:11:50,3号栋,26.22,62.04,17.31,2314.31,8641.78,59.03,67.63,0,34.58
2026-06-18 10:26:50,3号栋,26.61,58.62,15.19,1958.97,8337.5,59.58,66.89,0,47.46
2026-06-18 10:41:50,3号栋,26.47,63.29,16.74,2447.48,8959.2,57.5,46.0,0,35.43
2026-06-18 10:56:50,3号栋,26.48,59.78,13.59,2220.48,9424.94,58.7,69.14,0,32.13
2026-06-18 11:11:50,3号栋,26.29,63.21,13.94,2192.61,8802.57,61.3,52.57,0,35.72
2026-06-18 11:26:50,3号栋,26.52,60.72,8.86,2606.7,9248.61,57.98,52.01,0,29.07
2026-06-18 11:41:50,3号栋,27.3,57.96,15.85,2542.41,8406.36,59.67,85.68,0,39.65
2026-06-18 11:56:50,3号栋,27.0,62.76,15.33,2448.21,8773.66,55.59,59.59,0,26.27
2026-06-18 12:11:50,3号栋,26.87,61.23,18.52,2327.34,9208.05,59.51,52.84,0,16.28
2026-06-18 12:26:50,3号栋,27.06,63.33,15.91,2081.31,9308.67,59.35,80.39,0,43.99
2026-06-18 12:41:50,3号栋,27.49,63.26,13.55,2320.88,9264.58,60.73,68.67,0,38.6
2026-06-18 12:56:50,3号栋,28.36,61.59,18.0,2094.09,9471.74,61.39,67.82,0,50.07
2026-06-18 13:11:50,3号栋,26.5,60.77,16.55,2364.45,9063.04,62.08,56.63,0,23.87
2026-06-18 13:26:50,3号栋,27.09,61.59,17.21,2182.8,8803.32,59.36,63.84,0,31.75
2026-06-18 13:41:50,3号栋,26.84,60.94,17.84,2227.09,10101.7,59.83,57.91,0,55.04
2026-06-18 13:56:50,3号栋,27.15,63.73,17.31,2312.89,9241.16,57.31,67.25,0,23.69
2026-06-18 14:11:50,3号栋,26.65,60.29,16.84,2255.11,8911.66,60.09,57.26,0,31.22
2026-06-18 14:26:50,3号栋,27.2,63.88,13.83,1882.1,8307.64,61.6,75.75,0,27.0
2026-06-18 14:41:50,3号栋,26.89,65.41,16.96,2472.59,9170.45,57.69,61.55,0,34.06
2026-06-18 14:56:50,3号栋,26.79,63.58,16.95,1601.04,8014.66,55.14,65.15,0,35.51
2026-06-18 15:11:50,3号栋,26.56,59.83,17.48,2331.54,7562.7,56.58,63.28,0,47.46
2026-06-18 15:26:50,3号栋,27.27,62.87,14.67,2365.65,7964.07,57.98,42.2,0,35.36
2026-06-18 15:41:50,3号栋,26.11,61.94,11.53,2222.25,6974.72,61.69,68.27,0,29.98
2026-06-18 15:56:50,3号栋,26.7,59.79,16.27,2347.24,6643.13,58.62,63.12,0,31.84
2026-06-18 16:11:50,3号栋,26.74,59.5,14.89,1805.11,8318.83,59.02,58.98,0,33.05
2026-06-18 16:26:50,3号栋,26.33,62.44,21.42,2279.07,7331.06,58.39,59.24,0,20.64
2026-06-18 16:41:50,3号栋,26.03,63.31,14.9,2026.81,8321.65,56.66,42.34,0,22.83
2026-06-18 16:56:50,3号栋,25.24,62.52,15.41,2144.35,8140.15,58.13,70.37,0,42.56
2026-06-18 17:11:50,3号栋,25.3,63.22,15.64,2373.1,6048.25,56.22,58.74,0,23.48
2026-06-18 17:26:50,3号栋,25.27,61.31,17.57,2106.75,6422.07,58.81,54.94,0,23.06
2026-06-18 17:41:50,3号栋,24.72,61.88,14.99,2381.54,6110.3,58.43,80.49,0,22.48
2026-06-18 17:56:50,3号栋,25.41,59.31,13.43,2497.75,6919.52,59.78,45.74,0,33.68
2026-06-18 18:11:50,3号栋,25.59,64.04,17.47,1962.39,6207.51,60.85,44.85,0,22.2
2026-06-18 18:26:50,3号栋,25.45,63.5,13.03,2347.29,6098.6,61.08,56.38,0,36.06
2026-06-18 18:41:50,3号栋,25.43,61.04,16.16,2058.58,6876.77,59.27,53.49,0,25.13
2026-06-18 18:56:50,3号栋,25.07,63.25,13.46,2557.82,6205.28,60.45,61.56,0,30.3
2026-06-18 19:11:50,3号栋,24.42,63.78,16.11,2341.69,5050.97,59.9,54.17,0,39.73
2026-06-18 19:26:50,3号栋,24.07,61.1,15.5,2117.49,5629.14,58.88,75.98,0,23.45
2026-06-18 19:41:50,3号栋,24.57,60.19,16.97,2185.09,5190.36,61.89,55.74,0,34.69
2026-06-18 19:56:50,3号栋,24.11,61.97,13.74,2055.78,5226.82,63.14,63.06,0,43.24
2026-06-18 20:11:50,3号栋,24.12,60.97,19.21,2275.69,4216.85,60.45,59.13,0,14.09
2026-06-18 20:26:50,3号栋,24.48,63.94,19.8,2272.71,4413.85,61.18,70.74,0,43.11
2026-06-18 20:41:50,3号栋,23.98,61.41,14.7,2295.78,3764.08,61.07,67.87,0,34.68
2026-06-18 20:56:50,3号栋,24.08,64.81,17.87,2066.87,4243.62,57.75,67.55,0,22.0
2026-06-18 21:11:50,3号栋,24.13,64.39,14.37,2151.17,3919.92,61.28,78.16,0,16.52
2026-06-18 21:26:50,3号栋,23.43,61.21,13.33,2091.26,4125.5,58.96,46.27,0,52.99
2026-06-18 21:41:50,3号栋,23.73,61.97,13.93,2240.43,3829.51,55.74,51.16,0,36.36
2026-06-18 21:56:50,3号栋,24.57,62.48,18.33,2157.13,3868.34,61.69,78.91,0,40.41
2026-06-18 22:11:50,3号栋,22.74,61.61,16.68,2136.35,3624.74,61.15,71.4,0,43.49
2026-06-18 22:26:50,3号栋,23.11,59.02,16.85,2565.05,3192.32,60.89,68.51,0,31.53
2026-06-18 22:41:50,3号栋,23.28,59.9,11.57,1965.91,3235.66,61.71,60.61,0,25.85
2026-06-18 22:56:50,3号栋,22.83,63.06,18.85,2400.97,3733.88,56.56,57.9,0,45.58
2026-06-18 23:11:50,3号栋,23.64,58.67,16.02,2260.9,2747.48,54.89,62.81,0,23.7
2026-06-18 23:26:50,3号栋,22.68,61.04,15.86,2186.47,2686.57,59.07,43.77,0,32.49
2026-06-18 23:41:50,3号栋,21.65,61.17,17.97,1976.42,3486.78,61.82,27.74,0,28.79
2026-06-18 23:56:50,3号栋,21.64,61.51,16.11,1691.78,4090.98,60.09,52.33,0,41.72
2026-06-19 00:11:50,3号栋,22.11,59.29,11.53,2548.49,3191.65,60.83,64.06,0,34.59
2026-06-19 00:26:50,3号栋,23.05,62.29,16.34,2066.57,3002.16,60.06,62.63,0,18.18
2026-06-19 00:41:50,3号栋,22.33,63.91,15.51,2305.23,2479.41,56.57,52.73,0,28.22
2026-06-19 00:56:50,3号栋,22.67,64.33,16.49,2558.07,3227.68,54.69,71.9,0,17.92
2026-06-19 01:11:50,3号栋,23.19,60.2,20.41,2476.2,2757.65,59.26,64.04,0,36.91
2026-06-19 01:26:50,3号栋,23.09,59.7,14.69,2187.39,3745.79,60.37,53.81,0,35.19
2026-06-19 01:41:50,3号栋,22.88,63.53,21.18,2116.52,3529.37,58.02,60.32,0,30.24
2026-06-19 01:56:50,3号栋,22.98,66.67,15.52,2305.65,2163.52,60.38,72.91,0,25.78
2026-06-19 02:11:50,3号栋,22.02,61.67,16.16,2333.1,4436.26,58.75,52.45,0,20.66
2026-06-19 02:26:50,3号栋,23.37,62.7,15.04,2344.02,3663.5,59.6,52.66,0,26.15
2026-06-19 02:41:50,3号栋,22.06,62.22,16.18,2225.98,3682.97,60.28,59.93,0,30.39
2026-06-19 02:56:50,3号栋,22.57,60.58,16.23,2041.11,3860.88,58.2,63.45,0,30.93
2026-06-19 03:11:50,3号栋,23.97,63.55,17.52,1767.08,4508.69,62.57,57.16,0,31.89
2026-06-19 03:26:50,3号栋,23.15,57.85,14.65,2080.26,3734.19,57.6,54.24,0,29.91
2026-06-19 03:41:50,3号栋,23.21,62.83,17.49,2664.36,4474.45,60.0,55.4,0,32.35
2026-06-19 03:56:50,3号栋,23.76,60.72,17.7,1908.67,3789.41,60.62,59.0,0,28.35
2026-06-19 04:11:50,3号栋,23.94,60.07,18.48,1984.68,4697.29,60.34,52.48,0,30.58
2026-06-19 04:26:50,3号栋,23.55,64.53,13.85,2057.51,3926.1,56.8,77.69,0,34.34
2026-06-19 04:41:50,3号栋,24.08,60.43,17.94,2023.44,4935.03,57.77,55.59,0,36.07
2026-06-19 04:56:50,3号栋,24.44,62.94,14.03,2098.94,4616.66,57.81,75.93,0,10.78
2026-06-19 05:11:50,3号栋,24.1,60.73,10.44,1909.04,5580.54,59.57,77.78,0,42.36
2026-06-19 05:26:50,3号栋,24.71,62.37,16.26,1657.27,4570.62,59.71,68.51,0,32.32
2026-06-19 05:41:50,3号栋,24.04,63.62,19.09,2375.88,5762.7,58.39,72.78,0,31.17
2026-06-19 05:56:50,3号栋,24.75,62.48,15.89,2016.28,5226.83,61.49,57.96,0,37.15
2026-06-19 06:11:50,3号栋,25.38,61.15,18.91,2117.18,6805.72,60.38,62.53,0,23.65
2026-06-19 06:26:50,3号栋,24.96,61.34,13.61,2144.76,5649.04,60.69,75.54,0,20.18
2026-06-19 06:41:50,3号栋,25.86,61.49,14.18,2339.84,5827.72,59.35,58.89,0,25.19
2026-06-19 06:56:50,3号栋,25.37,61.17,13.26,2298.5,5448.15,57.21,74.61,0,21.17
2026-06-19 07:11:50,3号栋,24.37,62.99,15.52,2144.75,6676.75,59.98,54.66,0,41.81
2026-06-19 07:26:50,3号栋,24.79,62.64,17.41,2036.35,6322.13,61.55,52.48,0,25.15
2026-06-19 07:41:50,3号栋,25.97,61.81,12.53,2537.7,6568.99,58.71,65.54,0,36.94
2026-06-19 07:56:50,3号栋,26.51,58.43,17.78,2336.89,6765.41,61.09,72.6,0,21.96
2026-06-19 08:11:50,3号栋,26.88,58.63,13.86,2135.93,8526.15,58.9,63.12,0,45.22
2026-06-19 08:26:50,3号栋,25.86,59.39,15.29,2462.44,7599.11,63.37,70.31,0,26.56
2026-06-19 08:41:50,3号栋,26.03,60.04,14.79,3084.1,8072.99,61.24,56.78,0,44.62
2026-06-19 08:56:50,3号栋,26.56,65.51,19.79,1892.47,7008.76,57.51,53.84,0,35.7
2026-06-19 09:11:50,3号栋,26.14,65.89,19.94,2186.99,9167.94,62.49,58.56,0,16.2
2026-06-19 09:26:50,3号栋,26.31,60.46,16.54,2206.13,8221.79,60.56,51.03,0,35.92
2026-06-19 09:41:50,3号栋,26.2,62.15,18.04,1943.4,8049.63,59.28,57.96,0,39.6
2026-06-19 09:56:50,3号栋,26.06,60.63,14.71,2406.7,7944.06,60.43,82.79,0,31.52
2026-06-19 10:11:50,3号栋,27.3,65.09,18.18,2184.92,8992.14,56.94,55.85,0,29.75
2026-06-19 10:26:50,3号栋,27.86,60.12,14.47,1979.5,8950.99,59.8,74.8,0,41.09
2026-06-19 10:41:50,3号栋,26.05,60.13,18.86,2147.63,9264.88,59.21,53.35,0,29.67
2026-06-19 10:56:50,3号栋,26.26,60.61,16.53,2290.61,7875.99,59.48,57.26,0,27.32
2026-06-19 11:11:50,3号栋,27.01,60.64,18.89,2425.9,9564.24,58.52,53.88,0,34.67
2026-06-19 11:26:50,3号栋,26.86,60.53,13.78,2179.98,8771.29,60.89,70.08,0,42.53
2026-06-19 11:41:50,3号栋,26.31,62.55,14.67,1944.2,8759.03,61.65,59.43,0,45.14
2026-06-19 11:56:50,3号栋,27.21,60.96,18.45,2277.36,8507.05,63.23,66.2,0,34.58
2026-06-19 12:11:50,3号栋,26.58,64.1,17.16,2314.13,8822.65,61.18,72.41,0,27.81
2026-06-19 12:26:50,3号栋,26.3,62.91,12.98,2218.69,8852.8,61.95,59.22,0,41.46
2026-06-19 12:41:50,3号栋,26.75,63.75,20.25,1974.68,9222.44,65.01,64.04,0,33.99
2026-06-19 12:56:50,3号栋,27.4,61.83,12.71,2414.74,8074.94,58.68,75.78,0,31.95
2026-06-19 13:11:50,3号栋,26.59,63.5,14.43,1943.84,9110.59,59.15,50.86,0,38.28
2026-06-19 13:26:50,3号栋,27.17,61.03,15.55,2282.36,9568.51,58.95,70.13,0,38.86
2026-06-19 13:41:50,3号栋,27.38,61.82,14.3,2095.78,9144.76,63.15,58.85,0,41.2
2026-06-19 13:56:50,3号栋,26.78,61.97,19.16,2341.14,8352.68,58.37,75.95,0,34.69
2026-06-19 14:11:50,3号栋,26.16,60.11,17.54,2387.17,8680.01,64.46,71.32,0,30.38
2026-06-19 14:26:50,3号栋,26.33,59.8,16.8,2090.53,9507.95,62.45,69.5,0,23.23
2026-06-19 14:41:50,3号栋,26.4,64.26,15.0,2412.71,8908.38,59.62,56.17,0,32.05
2026-06-19 14:56:50,3号栋,26.83,63.81,14.36,2135.72,8693.49,60.84,54.33,0,23.14
2026-06-19 15:11:50,3号栋,26.76,58.71,18.7,2157.1,7416.51,58.55,67.17,0,29.26
2026-06-19 15:26:50,3号栋,26.43,63.23,15.72,2000.87,8040.79,62.34,80.07,0,16.7
2026-06-19 15:41:50,3号栋,26.97,62.25,17.98,2078.19,7306.15,60.68,54.07,0,22.83
2026-06-19 15:56:50,3号栋,25.76,62.95,16.41,2344.78,8524.82,58.67,62.18,0,27.43
2026-06-19 16:11:50,3号栋,25.9,59.81,16.91,2403.31,7155.38,62.08,64.09,0,33.73
2026-06-19 16:26:50,3号栋,25.16,58.13,16.42,2346.23,7227.99,62.85,69.93,0,23.05
2026-06-19 16:41:50,3号栋,26.02,66.7,13.64,2293.94,7402.31,60.93,75.68,0,28.96
2026-06-19 16:56:50,3号栋,26.57,66.19,16.26,2345.26,7268.46,59.55,61.52,0,39.51
2026-06-19 17:11:50,3号栋,26.13,61.53,19.2,2494.29,7257.42,58.48,56.95,0,25.76
2026-06-19 17:26:50,3号栋,26.0,59.32,17.48,1972.06,7245.77,59.55,76.34,0,41.13
2026-06-19 17:41:50,3号栋,26.24,64.67,16.42,1956.53,6307.73,55.34,52.28,0,33.04
2026-06-19 17:56:50,3号栋,25.25,61.39,17.11,2127.47,6273.08,59.41,53.64,0,28.32
